age,income,profession,property_type,budget,num_visits,source_lead,binary_target,total_time_spent_website,page_views_per_visit,city,lead_origin,last_activity,last_notable_activity,score_lead,label_raw,ratio_budget_income,interaction_score,label,target_multiclasse_id,prospect_id
32,10928.0,Working Professional,Appartement,803072.0,3.0,Google,1,1224,3.0,Thane & Outskirts,Landing Page Submission,Email Opened,Modified,5,Chaud,73.48755490483163,4.848000000000001,hot,2,tabular_000935
38,4182.0,Unemployed,Maison,207500.0,3.0,Google,1,911,3.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,3,Tiede,49.61740793878527,4.222,warm,1,tabular_000936
64,4277.0,Unemployed,Maison,272500.0,2.0,Olark Chat,1,1582,2.0,Select,Lead Add Form,Page Visited on Website,Modified,3,Tiede,63.71288286181903,4.764,warm,1,tabular_000937
90,4436.0,Unemployed,Maison,277500.0,9.0,Direct Traffic,0,942,1.8,Mumbai,Landing Page Submission,Email Opened,Email Opened,2,Tiede,62.556357078449054,6.924,warm,1,tabular_000938
70,6584.0,Unknown,Appartement,355419.0,5.0,Direct Traffic,1,1534,2.5,Other Cities,Landing Page Submission,Email Link Clicked,Email Link Clicked,4,Chaud,53.98222964763062,6.318,hot,2,tabular_000939
26,12135.0,Working Professional,Appartement,744464.0,2.0,Google,1,1303,2.0,Select,API,Converted to Lead,Modified,4,Chaud,61.348496085702514,4.206,hot,2,tabular_000940
69,4878.0,Unemployed,Maison,245000.0,2.0,Google,0,297,2.0,Mumbai,API,Form Submitted on Website,Modified,1,Froid,50.22550225502255,2.194,cold,0,tabular_000941
74,2877.0,Unemployed,Maison,192500.0,0.0,Reference,1,0,0.0,Select,Lead Add Form,SMS Sent,Modified,2,Tiede,66.90997566909975,0.0,warm,1,tabular_000942
43,2500.0,Unemployed,Terrain,322331.0,7.0,Organic Search,1,1471,3.5,Mumbai,Landing Page Submission,Email Opened,Email Opened,4,Chaud,128.9324,7.492,hot,2,tabular_000943
58,12751.0,Working Professional,Studio,1081966.0,4.0,Google,1,1048,1.33,Select,API,Email Opened,Email Opened,4,Chaud,84.8534232609207,4.495,hot,2,tabular_000944
52,3805.0,Unemployed,Terrain,482062.0,4.0,Google,1,610,4.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,2,Tiede,126.69172141918528,4.42,warm,1,tabular_000945
80,4033.0,Unemployed,Studio,353274.0,3.0,Google,0,415,3.0,Select,API,Converted to Lead,Modified,2,Tiede,87.59583436647657,3.23,warm,1,tabular_000946
42,7040.0,Unknown,Studio,674154.0,3.0,Organic Search,0,560,3.0,Other Cities,Landing Page Submission,SMS Sent,Modified,2,Tiede,95.76051136363635,3.52,warm,1,tabular_000947
55,2500.0,Unemployed,Maison,335066.0,2.0,Google,1,1704,2.0,Mumbai,Landing Page Submission,Form Submitted on Website,Modified,2,Tiede,134.0264,5.008,warm,1,tabular_000948
19,11703.0,Working Professional,Terrain,990678.0,10.0,Direct Traffic,1,918,3.33,Mumbai,Landing Page Submission,Email Opened,Email Opened,5,Chaud,84.65162778774673,7.835,hot,2,tabular_000949
24,2523.0,Unemployed,Studio,267500.0,3.0,Welingak Website,1,1186,2.0,Select,Lead Add Form,Unknown,Modified,2,Tiede,106.0245739199366,4.472,warm,1,tabular_000950
51,2500.0,Unemployed,Studio,242500.0,5.0,Google,0,28,2.5,Mumbai,Landing Page Submission,SMS Sent,Modified,2,Tiede,97.0,3.306,warm,1,tabular_000951
34,5632.0,Unknown,Appartement,427464.0,7.0,Google,0,214,7.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,3,Tiede,75.89914772727273,6.028,warm,1,tabular_000952
60,3990.0,Unemployed,Studio,278540.0,10.0,Google,0,1521,2.5,Thane & Outskirts,Landing Page Submission,Page Visited on Website,Page Visited on Website,3,Tiede,69.80952380952381,8.792,warm,1,tabular_000953
76,12359.0,Working Professional,Maison,631120.0,5.0,Organic Search,1,1418,5.0,Select,API,Email Opened,Modified,6,Chaud,51.06562019580872,6.836,hot,2,tabular_000954
68,12800.0,Working Professional,Villa,1359946.0,2.0,Direct Traffic,1,1613,2.0,Other Metro Cities,Landing Page Submission,Email Opened,Email Opened,3,Tiede,106.24578125,4.8260000000000005,warm,1,tabular_000955
71,2500.0,Unemployed,Appartement,257500.0,8.0,Referral Sites,0,51,4.0,Select,API,Olark Chat Conversation,Modified,2,Tiede,103.0,5.3020000000000005,warm,1,tabular_000956
41,2500.0,Unemployed,Villa,407628.0,4.0,Google,1,950,4.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,2,Tiede,163.0512,5.1000000000000005,warm,1,tabular_000957
42,3185.0,Unemployed,Maison,234507.0,5.0,Google,1,542,5.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,4,Chaud,73.62857142857143,5.084,hot,2,tabular_000958
88,2934.0,Unemployed,Villa,270000.0,3.0,Direct Traffic,1,492,3.0,Select,API,Olark Chat Conversation,Modified,3,Tiede,92.0245398773006,3.384,warm,1,tabular_000959
69,3685.0,Unemployed,Studio,232500.0,3.0,Google,0,1293,3.0,Select,API,Page Visited on Website,Modified,3,Tiede,63.09362279511533,4.986000000000001,warm,1,tabular_000960
87,6731.0,Unknown,Villa,640275.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,1,Froid,95.12331005794088,0.0,cold,0,tabular_000961
50,2501.0,Unemployed,Terrain,180000.0,10.0,Direct Traffic,0,824,10.0,Mumbai,Landing Page Submission,Page Visited on Website,Page Visited on Website,3,Tiede,71.97121151539385,9.648,warm,1,tabular_000962
66,3160.0,Unemployed,Maison,190836.0,4.0,Organic Search,1,1058,2.0,Mumbai,Landing Page Submission,Email Opened,Modified,3,Tiede,60.39113924050633,4.716,warm,1,tabular_000963
46,7096.0,Unknown,Terrain,810696.0,11.0,Organic Search,0,1166,2.2,Unknown,API,Page Visited on Website,Page Visited on Website,2,Tiede,114.24689966178128,8.492,warm,1,tabular_000964
80,12854.0,Working Professional,Villa,700749.0,4.0,Direct Traffic,1,1541,4.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,5,Chaud,54.516026139723046,6.282,hot,2,tabular_000965
39,2500.0,Unemployed,Terrain,517680.0,3.0,Direct Traffic,0,388,3.0,Mumbai,Landing Page Submission,SMS Sent,Modified,1,Froid,207.072,3.176,cold,0,tabular_000966
43,2500.0,Unemployed,Appartement,272944.0,6.0,Organic Search,0,543,6.0,Other Cities,Landing Page Submission,Email Opened,Email Opened,2,Tiede,109.1776,5.886,warm,1,tabular_000967
45,13509.61,Working Professional,Villa,1129028.0,11.0,Organic Search,1,1700,11.0,Select,API,Email Opened,Email Opened,6,Chaud,83.57221266935167,12.2,hot,2,tabular_000968
66,2636.0,Unemployed,Terrain,248456.0,3.0,Pay per Click Ads,0,125,3.0,Thane & Outskirts,Landing Page Submission,Email Opened,Email Opened,2,Tiede,94.25493171471928,2.65,warm,1,tabular_000969
88,4448.0,Unemployed,Studio,181632.0,2.0,Organic Search,1,153,2.0,Select,API,Email Link Clicked,Email Link Clicked,2,Tiede,40.83453237410072,1.906,warm,1,tabular_000970
66,2901.0,Unemployed,Villa,409200.0,2.0,Direct Traffic,0,590,2.0,Other Metro Cities,Landing Page Submission,Email Opened,Email Opened,0,Froid,141.05480868665978,2.78,cold,0,tabular_000971
37,2500.0,Unemployed,Appartement,237500.0,3.0,Direct Traffic,0,1829,3.0,Mumbai,Landing Page Submission,Converted to Lead,Modified,3,Tiede,95.0,6.058,warm,1,tabular_000972
80,3738.0,Unemployed,Studio,387554.0,2.0,Referral Sites,0,315,2.0,Select,API,SMS Sent,Modified,0,Froid,103.67950775815945,2.23,cold,0,tabular_000973
78,4414.0,Student,Villa,225918.0,2.0,Olark Chat,1,1134,1.0,Mumbai,API,SMS Sent,Modified,3,Tiede,51.182147711826005,3.5680000000000005,warm,1,tabular_000974
66,2963.0,Unemployed,Studio,229950.0,8.0,Organic Search,0,186,8.0,Other Cities,Landing Page Submission,SMS Sent,Modified,3,Tiede,77.60715491056362,6.772,warm,1,tabular_000975
88,2710.0,Unemployed,Villa,289594.0,4.0,Google,1,1346,2.0,Thane & Outskirts,Landing Page Submission,Page Visited on Website,Page Visited on Website,2,Tiede,106.86125461254612,5.292,warm,1,tabular_000976
18,6330.0,Unknown,Villa,469725.0,5.0,Google,0,129,1.67,Other Cities,Landing Page Submission,Olark Chat Conversation,Modified,2,Tiede,74.20616113744076,3.259,warm,1,tabular_000977
30,2890.0,Unemployed,Maison,218535.0,5.0,Organic Search,1,912,2.5,Mumbai,API,Email Opened,Email Opened,3,Tiede,75.61764705882354,5.074,warm,1,tabular_000978
68,2612.0,Unemployed,Terrain,361299.0,7.0,Organic Search,0,1052,7.0,Select,API,Email Opened,Email Opened,3,Tiede,138.32274119448698,7.704,warm,1,tabular_000979
73,3734.0,Unemployed,Villa,192372.0,6.0,Organic Search,0,1517,6.0,Select,API,Email Opened,Email Opened,4,Chaud,51.519014461703264,7.834,hot,2,tabular_000980
79,8366.0,Unknown,Appartement,672760.0,3.0,Direct Traffic,0,277,3.0,Thane & Outskirts,Landing Page Submission,Email Opened,Email Opened,3,Tiede,80.41596939995219,2.954,warm,1,tabular_000981
49,3469.0,Unemployed,Terrain,269390.0,3.0,Organic Search,0,461,1.5,Select,API,Converted to Lead,Modified,1,Froid,77.65638512539637,2.872,cold,0,tabular_000982
47,4568.0,Unemployed,Maison,154332.0,3.0,Google,1,1995,3.0,Other Cities of Maharashtra,Landing Page Submission,Form Submitted on Website,Modified,4,Chaud,33.785464098073554,6.390000000000001,hot,2,tabular_000983
46,3679.0,Unemployed,Terrain,436194.0,0.0,Reference,1,0,0.0,Thane & Outskirts,Lead Add Form,Email Link Clicked,Modified,1,Froid,118.5631965207937,0.0,cold,0,tabular_000984
66,2500.0,Unemployed,Terrain,286704.0,3.0,Organic Search,0,183,3.0,Mumbai,Landing Page Submission,SMS Sent,Modified,1,Froid,114.6816,2.766,cold,0,tabular_000985
62,2500.0,Unemployed,Villa,195000.0,4.0,Organic Search,1,1338,2.0,Select,API,Email Opened,Email Opened,3,Tiede,78.0,5.276,warm,1,tabular_000986
47,2899.0,Unemployed,Appartement,263775.0,0.0,Olark Chat,0,0,0.0,Select,API,Email Link Clicked,Modified,1,Froid,90.98827181786822,0.0,cold,0,tabular_000987
33,6190.0,Unknown,Villa,724086.0,1.0,Referral Sites,0,815,1.0,Unknown,API,Converted to Lead,Modified,0,Froid,116.9767366720517,2.43,cold,0,tabular_000988
57,4239.0,Unemployed,Appartement,125000.0,2.0,Direct Traffic,0,162,2.0,Other Cities,Landing Page Submission,Email Opened,Email Opened,1,Froid,29.488086812927577,1.924,cold,0,tabular_000989
36,8670.0,Unknown,Appartement,436205.0,5.0,Organic Search,0,391,2.5,Unknown,API,Email Opened,Email Opened,3,Tiede,50.31199538638985,4.032,warm,1,tabular_000990
35,3365.0,Unemployed,Studio,502941.0,3.0,Referral Sites,0,192,1.5,Select,API,Email Opened,Modified,0,Froid,149.4624071322437,2.334,cold,0,tabular_000991
18,2557.0,Unemployed,Villa,274368.0,4.0,Google,0,585,4.0,Select,API,Email Opened,Email Opened,1,Froid,107.3007430582714,4.37,cold,0,tabular_000992
64,7455.0,Unknown,Maison,704052.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,1,Froid,94.44024144869216,0.0,cold,0,tabular_000993
83,2500.0,Unemployed,Terrain,200000.0,5.0,Organic Search,0,388,5.0,Select,API,Email Opened,Email Opened,3,Tiede,80.0,4.776,warm,1,tabular_000994
55,3718.0,Unemployed,Studio,297500.0,3.0,Welingak Website,1,1212,2.0,Select,Lead Add Form,Unknown,Modified,3,Tiede,80.0161377084454,4.524,warm,1,tabular_000995
68,2889.0,Unemployed,Maison,458346.0,3.0,Google,1,837,3.0,Select,API,Converted to Lead,Modified,2,Tiede,158.6521287642783,4.074,warm,1,tabular_000996
80,6283.0,Unknown,Villa,411912.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Olark Chat Conversation,1,Froid,65.55976444373707,0.0,cold,0,tabular_000997
21,13509.61,Working Professional,Appartement,1014400.0,10.0,Google,1,764,10.0,Select,API,Email Opened,Email Opened,5,Chaud,75.08728971450692,9.528,hot,2,tabular_000998
18,2500.0,Unemployed,Villa,215000.0,5.0,Direct Traffic,0,1,5.0,Other Cities,Landing Page Submission,Email Opened,Email Opened,3,Tiede,86.0,4.002,warm,1,tabular_000999
25,2500.0,Unemployed,Villa,284608.0,6.0,Organic Search,1,1847,6.0,Other Metro Cities,Landing Page Submission,Email Opened,Email Opened,4,Chaud,113.8432,8.494,hot,2,tabular_001000
46,2749.0,Unemployed,Studio,252500.0,3.0,Direct Traffic,1,954,3.0,Other Cities of Maharashtra,Landing Page Submission,SMS Sent,Modified,3,Tiede,91.85158239359768,4.308,warm,1,tabular_001001
72,8666.0,Unknown,Maison,912258.0,6.0,Referral Sites,0,968,3.0,Unknown,API,Page Visited on Website,Modified,3,Tiede,105.26863604892684,5.836,warm,1,tabular_001002
20,8428.0,Unknown,Studio,538320.0,2.0,Organic Search,0,73,1.0,Unknown,API,Olark Chat Conversation,Modified,2,Tiede,63.87280493592786,1.446,warm,1,tabular_001003
49,4868.0,Unemployed,Maison,262476.0,0.0,Olark Chat,1,0,0.0,Select,API,Email Opened,Email Opened,2,Tiede,53.91865242399343,0.0,warm,1,tabular_001004
27,3116.0,Unemployed,Studio,515508.0,1.0,Organic Search,0,275,1.0,Select,API,Converted to Lead,Modified,0,Froid,165.4390243902439,1.35,cold,0,tabular_001005
51,3722.0,Unemployed,Terrain,243000.0,4.0,Direct Traffic,1,941,2.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,2,Tiede,65.28747984954326,4.482,warm,1,tabular_001006
72,6745.0,Unknown,Appartement,759259.0,3.0,Google,0,326,3.0,Unknown,API,Email Opened,Email Opened,1,Froid,112.5661971830986,3.052,cold,0,tabular_001007
49,3138.0,Unemployed,Appartement,280000.0,4.0,Google,1,1758,4.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,4,Chaud,89.22880815806246,6.716,hot,2,tabular_001008
67,2500.0,Unemployed,Appartement,208743.0,7.0,Google,1,152,3.5,Mumbai,Landing Page Submission,Email Opened,Email Opened,4,Chaud,83.4972,4.854,hot,2,tabular_001009
24,4242.0,Unemployed,Terrain,345600.0,11.0,Referral Sites,1,1863,5.5,Select,API,SMS Sent,SMS Sent,5,Chaud,81.47100424328147,10.876,hot,2,tabular_001010
25,4410.0,Unemployed,Terrain,234867.0,8.0,Organic Search,1,1485,4.0,Mumbai,Landing Page Submission,Unsubscribed,Unsubscribed,5,Chaud,53.2578231292517,8.17,hot,2,tabular_001011
82,2926.0,Unemployed,Appartement,162500.0,2.0,Google,0,76,1.0,Select,API,Email Opened,Email Opened,1,Froid,55.53656869446343,1.452,cold,0,tabular_001012
74,13509.61,Working Professional,Appartement,1368684.0,2.0,Direct Traffic,0,190,2.0,Mumbai,Landing Page Submission,Email Bounced,Email Bounced,2,Tiede,101.3118809499312,1.98,warm,1,tabular_001013
84,3896.0,Unemployed,Maison,240000.0,4.0,Organic Search,0,487,2.0,Select,API,SMS Sent,SMS Sent,1,Froid,61.60164271047228,3.5740000000000003,cold,0,tabular_001014
76,2500.0,Unemployed,Maison,269074.0,0.0,Reference,0,0,0.0,Thane & Outskirts,Lead Add Form,Email Opened,Email Opened,0,Froid,107.6296,0.0,cold,0,tabular_001015
89,4380.0,Unemployed,Villa,212164.0,6.0,Referral Sites,1,1086,2.0,Other Metro Cities,Landing Page Submission,Email Opened,Email Opened,4,Chaud,48.4392694063927,5.772,hot,2,tabular_001016
71,2500.0,Unemployed,Studio,285000.0,3.0,Google,0,328,3.0,Thane & Outskirts,Landing Page Submission,SMS Sent,Modified,1,Froid,114.0,3.056,cold,0,tabular_001017
84,5781.0,Unknown,Maison,945432.0,7.0,Google,0,1172,3.5,Mumbai,Landing Page Submission,SMS Sent,Modified,3,Tiede,163.5412558380903,6.894,warm,1,tabular_001018
68,3907.0,Unemployed,Maison,496635.0,7.0,Direct Traffic,0,219,2.33,Other Cities,Landing Page Submission,Email Link Clicked,Email Link Clicked,1,Froid,127.11415408241618,4.637,cold,0,tabular_001019
25,13462.0,Working Professional,Maison,720594.0,8.0,Direct Traffic,0,220,4.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,4,Chaud,53.52800475412272,5.640000000000001,hot,2,tabular_001020
51,2500.0,Unemployed,Maison,352894.0,5.0,Referral Sites,1,865,1.67,Mumbai,API,Olark Chat Conversation,Modified,2,Tiede,141.1576,4.731,warm,1,tabular_001021
52,4439.0,Unemployed,Terrain,331315.0,9.0,Google,1,833,9.0,Select,API,Page Visited on Website,Page Visited on Website,4,Chaud,74.63730569948187,8.866,hot,2,tabular_001022
49,4500.0,Unemployed,Villa,367545.0,3.0,Google,1,970,3.0,Select,API,SMS Sent,Modified,3,Tiede,81.67666666666666,4.34,warm,1,tabular_001023
63,3169.0,Unemployed,Maison,245000.0,15.0,Direct Traffic,0,317,5.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,3,Tiede,77.31145471757652,9.634,warm,1,tabular_001024
33,2500.0,Unemployed,Studio,202500.0,2.0,Direct Traffic,0,215,2.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,1,Froid,81.0,2.03,cold,0,tabular_001025
85,2531.0,Unemployed,Maison,431359.0,4.0,Referral Sites,1,947,2.0,Select,API,Olark Chat Conversation,Olark Chat Conversation,1,Froid,170.43026471750295,4.494,cold,0,tabular_001026
54,12516.0,Working Professional,Terrain,1148586.0,7.0,Google,1,1212,3.5,Select,API,Email Opened,Email Opened,6,Chaud,91.76941514860978,6.974,hot,2,tabular_001027
71,2500.0,Unemployed,Appartement,257500.0,2.0,Google,1,235,2.0,Select,API,SMS Sent,Modified,1,Froid,103.0,2.0700000000000003,cold,0,tabular_001028
31,8038.0,Unknown,Appartement,832770.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Olark Chat Conversation,1,Froid,103.60413038069171,0.0,cold,0,tabular_001029
72,5840.0,Unknown,Villa,590960.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,0,Froid,101.1917808219178,0.0,cold,0,tabular_001030
65,2500.0,Unemployed,Appartement,409876.0,7.0,Google,1,1665,3.5,Mumbai,Landing Page Submission,SMS Sent,Modified,4,Chaud,163.9504,7.88,hot,2,tabular_001031
24,3210.0,Unemployed,Maison,162500.0,4.0,Referral Sites,0,145,4.0,Select,API,Converted to Lead,Modified,2,Tiede,50.62305295950156,3.49,warm,1,tabular_001032
24,3796.0,Unemployed,Terrain,237500.0,6.0,Direct Traffic,1,1377,6.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,5,Chaud,62.56585879873551,7.554,hot,2,tabular_001033
50,2500.0,Unemployed,Villa,237500.0,5.0,Google,0,470,5.0,Select,API,Email Opened,Email Opened,3,Tiede,95.0,4.94,warm,1,tabular_001034
40,2606.0,Unemployed,Maison,381590.0,2.0,Google,0,14,2.0,Select,API,Page Visited on Website,Modified,0,Froid,146.4274750575595,1.628,cold,0,tabular_001035
36,2616.0,Unemployed,Appartement,237500.0,1.0,Direct Traffic,1,315,1.0,Mumbai,Landing Page Submission,Converted to Lead,Modified,2,Tiede,90.7874617737003,1.4300000000000002,warm,1,tabular_001036
36,3408.0,Unemployed,Studio,418100.0,4.0,Google,0,92,4.0,Select,API,Email Opened,Email Opened,1,Froid,122.6819248826291,3.3840000000000003,cold,0,tabular_001037
53,2917.0,Unemployed,Maison,513042.0,9.0,Direct Traffic,0,100,4.5,Select,API,Email Opened,Email Opened,2,Tiede,175.88001371271855,6.05,warm,1,tabular_001038
46,2500.0,Unemployed,Studio,417816.0,7.0,Organic Search,0,14,3.5,Select,API,Email Opened,Modified,2,Tiede,167.1264,4.577999999999999,warm,1,tabular_001039
77,2791.0,Unemployed,Studio,230048.0,2.0,Referral Sites,0,417,2.0,Select,API,Email Opened,Email Opened,1,Froid,82.42493729845933,2.434,cold,0,tabular_001040
19,8988.0,Unknown,Villa,656966.0,4.0,Google,0,14,4.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,3,Tiede,73.09368046283934,3.228,warm,1,tabular_001041
18,6131.0,Unknown,Terrain,714051.0,7.0,Google,0,1541,3.5,Other Cities of Maharashtra,Landing Page Submission,Email Opened,Email Opened,3,Tiede,116.4656662860871,7.632,warm,1,tabular_001042
64,6028.0,Unknown,Appartement,593376.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,1,Froid,98.43662906436629,0.0,cold,0,tabular_001043
86,4824.0,Unemployed,Appartement,322399.0,0.0,Olark Chat,1,0,0.0,Select,API,Email Opened,Email Opened,2,Tiede,66.8322968490879,0.0,warm,1,tabular_001044
37,3480.0,Unemployed,Maison,213744.0,1.0,Google,0,233,1.0,Select,API,Email Bounced,Modified,1,Froid,61.42068965517242,1.266,cold,0,tabular_001045
28,3669.0,Unemployed,Appartement,504275.0,2.0,Direct Traffic,1,321,2.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,1,Froid,137.44208231125648,2.242,cold,0,tabular_001046
19,4439.0,Unemployed,Villa,385664.0,0.0,Welingak Website,1,0,0.0,Select,Lead Add Form,SMS Sent,SMS Sent,2,Tiede,86.88082901554404,0.0,warm,1,tabular_001047
84,3557.0,Unemployed,Appartement,313740.0,4.0,Organic Search,0,61,4.0,Select,Landing Page Submission,Email Opened,Modified,2,Tiede,88.20354231093619,3.322,warm,1,tabular_001048
29,2839.0,Unemployed,Maison,180000.0,5.0,Google,1,814,5.0,Other Cities of Maharashtra,Landing Page Submission,Olark Chat Conversation,Modified,4,Chaud,63.40260655160268,5.628,hot,2,tabular_001049
37,4385.0,Unemployed,Appartement,428230.0,8.0,Google,0,1585,4.0,Select,API,Email Opened,Modified,4,Chaud,97.65792474344356,8.370000000000001,hot,2,tabular_001050
22,2796.0,Unemployed,Terrain,397062.0,2.0,Google,1,1089,2.0,Thane & Outskirts,Landing Page Submission,Email Opened,Email Opened,2,Tiede,142.0107296137339,3.778000000000001,warm,1,tabular_001051
54,2829.0,Unemployed,Studio,253766.0,4.0,Google,1,1394,4.0,Select,API,Email Opened,Email Opened,4,Chaud,89.70166136443973,5.988,hot,2,tabular_001052
55,2733.0,Unemployed,Studio,416160.0,3.0,Google,1,1451,3.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,3,Tiede,152.2722283205269,5.302,warm,1,tabular_001053
26,3481.0,Unemployed,Studio,145656.0,2.0,Google,1,1137,2.0,Select,API,Page Visited on Website,Page Visited on Website,3,Tiede,41.84314852054008,3.874,warm,1,tabular_001054
70,3253.0,Unemployed,Terrain,296023.0,5.0,Referral Sites,0,320,5.0,Select,API,Olark Chat Conversation,Modified,3,Tiede,91.0,4.640000000000001,warm,1,tabular_001055
