Age,Salaire_Mensuel,Profession,Type_de_Bien,Budget_Cible,Nb_Visites_Site,Source_Lead,Target,Total Time Spent on Website,Page Views Per Visit,City,Lead Origin,Last Activity,Last Notable Activity,Score_Lead,Target_Multiclasse,Ratio_Budget_Salaire,Score_Engagement
64,3743.0,Unemployed,Appartement,275000.0,7.0,Organic Search,0,136,7.0,Other Cities,Landing Page Submission,SMS Sent,Modified,3,Tiede,73.47047822602191,5.872
26,2500.0,Unemployed,Appartement,162500.0,1.0,Direct Traffic,0,102,1.0,Other Cities,Landing Page Submission,Converted to Lead,Modified,1,Froid,65.0,1.004
33,6106.0,Unknown,Villa,1039476.0,5.0,Google,0,228,5.0,Thane & Outskirts,Landing Page Submission,Email Opened,Email Opened,2,Tiede,170.2384539796921,4.4559999999999995
86,6067.0,Unknown,Terrain,959580.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Olark Chat Conversation,0,Froid,158.16383715180484,0.0
78,2500.0,Unemployed,Studio,240000.0,4.0,Google,1,99,4.0,Other Cities,Landing Page Submission,SMS Sent,Modified,3,Tiede,96.0,3.398
27,7778.0,Unknown,Terrain,573173.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Opened,Modified,1,Froid,73.69156595525843,0.0
67,11383.0,Working Professional,Maison,1287522.0,3.0,Direct Traffic,1,1039,3.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,4,Chaud,113.10919792673285,4.478
20,8068.0,Unknown,Maison,595386.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Olark Chat Conversation,2,Tiede,73.79598413485374,0.0
87,2500.0,Unemployed,Appartement,422820.0,2.0,Google,1,872,2.0,Mumbai,API,Email Opened,Email Opened,1,Froid,169.128,3.3440000000000003
68,2723.0,Unemployed,Terrain,177500.0,4.0,Direct Traffic,1,300,4.0,Other Cities,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,65.18545721630555,3.8000000000000003
36,4393.0,Unemployed,Villa,257500.0,0.0,Olark Chat,1,0,0.0,Select,API,Email Opened,Email Opened,2,Tiede,58.615979968131114,0.0
59,4220.0,Unemployed,Studio,135000.0,2.0,Google,1,1567,1.0,Select,API,SMS Sent,SMS Sent,3,Tiede,31.990521327014218,4.434
52,3122.0,Unemployed,Terrain,165000.0,2.0,Direct Traffic,1,1677,2.0,Other Cities,Landing Page Submission,Email Opened,Modified,3,Tiede,52.85073670723895,4.954000000000001
63,3568.0,Unemployed,Terrain,407250.0,0.0,Reference,1,0,0.0,Select,Lead Add Form,SMS Sent,Modified,1,Froid,114.13957399103138,0.0
43,4882.0,Unemployed,Studio,383124.0,0.0,Olark Chat,1,0,0.0,Select,API,Olark Chat Conversation,Modified,2,Tiede,78.47685374846374,0.0
86,8135.0,Unknown,Terrain,763887.0,3.0,Google,0,52,3.0,Unknown,API,Email Opened,Email Opened,3,Tiede,93.90129071911494,2.504
81,4445.0,Unemployed,Terrain,258014.0,0.0,Olark Chat,0,0,0.0,Select,API,SMS Sent,Modified,1,Froid,58.0458942632171,0.0
54,3286.0,Unemployed,Studio,432232.0,2.0,Google,0,559,2.0,Select,API,SMS Sent,Modified,0,Froid,131.53743152769326,2.718
66,7119.0,Unknown,Villa,720120.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Email Opened,Modified,0,Froid,101.15465655288664,0.0
38,2957.0,Unemployed,Studio,166616.0,4.0,Google,0,439,4.0,Mumbai,Landing Page Submission,SMS Sent,Modified,2,Tiede,56.34629692255665,4.078
81,7918.0,Unknown,Appartement,453322.0,3.0,Direct Traffic,0,382,3.0,Thane & Outskirts,Landing Page Submission,Email Opened,Email Opened,2,Tiede,57.25208385956049,3.1639999999999997
22,12083.0,Working Professional,Appartement,1241562.0,5.0,Google,1,1008,5.0,Mumbai,Landing Page Submission,Email Opened,Modified,5,Chaud,102.75279318050153,6.016
87,7414.0,Unknown,Appartement,1046160.0,4.0,Google,0,53,2.0,Unknown,API,Page Visited on Website,Page Visited on Website,0,Froid,141.10601564607498,2.706
21,2500.0,Unemployed,Appartement,197500.0,2.0,Google,1,1059,2.0,Mumbai,Landing Page Submission,SMS Sent,Modified,3,Tiede,79.0,3.718
56,2808.0,Unemployed,Maison,335036.0,2.0,Google,0,606,2.0,Mumbai,Landing Page Submission,Converted to Lead,Modified,0,Froid,119.31481481481481,2.8120000000000003
52,2500.0,Unemployed,Villa,260000.0,0.0,Reference,1,0,0.0,Other Cities,Lead Add Form,Unreachable,Unreachable,1,Froid,104.0,0.0
18,3687.0,Unemployed,Maison,373543.0,11.0,Organic Search,1,823,3.67,Other Cities,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,101.3135340385137,8.247
41,6052.0,Unknown,Terrain,549920.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,1,Froid,90.86582947785855,0.0
74,2500.0,Unemployed,Terrain,187500.0,2.0,Google,0,177,2.0,Other Cities,Landing Page Submission,Converted to Lead,Modified,1,Froid,75.0,1.9540000000000002
87,2500.0,Unemployed,Studio,295295.0,17.0,Google,1,1198,5.25,Other Cities of Maharashtra,Landing Page Submission,View in browser link Clicked,Modified,4,Chaud,118.118,12.471
58,2781.0,Unemployed,Appartement,220000.0,4.0,Google,1,1559,4.0,Mumbai,Landing Page Submission,SMS Sent,Modified,4,Chaud,79.10823444804028,6.3180000000000005
71,3346.0,Unemployed,Studio,286098.0,2.0,Direct Traffic,0,89,2.0,Other Cities of Maharashtra,Landing Page Submission,Email Opened,Modified,1,Froid,85.50448296473401,1.778
63,2883.0,Unemployed,Terrain,397029.0,2.0,Direct Traffic,0,113,2.0,Other Cities of Maharashtra,Landing Page Submission,Email Opened,Modified,0,Froid,137.71383975026015,1.826
77,3987.0,Unemployed,Appartement,195000.0,9.0,Organic Search,0,221,3.0,Thane & Outskirts,Landing Page Submission,Email Opened,Email Opened,3,Tiede,48.90895410082769,5.8420000000000005
77,3817.0,Unemployed,Villa,172500.0,2.0,Google,0,242,2.0,Select,API,Olark Chat Conversation,Modified,1,Froid,45.192559601781504,2.084
74,6657.0,Unknown,Terrain,615687.0,5.0,Google,0,322,2.5,Mumbai,Landing Page Submission,Email Opened,Email Opened,2,Tiede,92.48715637674628,3.894
48,4293.0,Unemployed,Studio,152500.0,3.0,Google,1,1475,3.0,Other Cities,Landing Page Submission,SMS Sent,SMS Sent,4,Chaud,35.52294432797577,5.35
41,2500.0,Unemployed,Studio,327080.0,2.0,Direct Traffic,0,222,2.0,Other Cities of Maharashtra,Landing Page Submission,Email Link Clicked,Modified,0,Froid,130.832,2.044
53,2500.0,Unemployed,Terrain,191068.0,0.0,Olark Chat,0,0,0.0,Select,API,Email Opened,Email Opened,1,Froid,76.4272,0.0
47,3642.0,Unemployed,Maison,236963.0,6.0,Organic Search,0,1189,6.0,Other Cities,Landing Page Submission,Email Opened,Modified,4,Chaud,65.06397583745195,7.178
41,8276.0,Unknown,Villa,383561.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,2,Tiede,46.346181730304494,0.0
47,7096.0,Unknown,Terrain,362732.0,2.0,Direct Traffic,0,295,2.0,Mumbai,Landing Page Submission,SMS Sent,Modified,1,Froid,51.11781285231116,2.1900000000000004
24,5979.0,Unknown,Terrain,354176.0,3.0,Organic Search,0,1182,3.0,Unknown,API,Email Opened,Email Opened,3,Tiede,59.2366616491052,4.764
52,4327.0,Unemployed,Studio,187500.0,2.0,Google,0,1552,2.0,Mumbai,Landing Page Submission,Converted to Lead,Modified,2,Tiede,43.332562976658195,4.704000000000001
72,4812.0,Unemployed,Appartement,436800.0,4.0,Organic Search,0,337,4.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,2,Tiede,90.77306733167082,3.874
31,4560.0,Student,Appartement,363042.0,4.0,Google,1,324,4.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,79.61447368421052,3.8480000000000003
27,4718.0,Unemployed,Appartement,275730.0,6.0,Google,0,30,6.0,Mumbai,Landing Page Submission,Email Opened,Modified,3,Tiede,58.44213649851632,4.859999999999999
33,12463.0,Working Professional,Studio,879012.0,12.0,Olark Chat,1,333,4.0,Mumbai,API,Email Opened,Email Opened,5,Chaud,70.5297279948648,7.8660000000000005
71,8148.0,Unknown,Appartement,371316.0,3.0,Direct Traffic,0,365,3.0,Mumbai,Landing Page Submission,Email Opened,Modified,3,Tiede,45.57142857142857,3.13
87,7642.0,Unknown,Terrain,425010.0,8.0,Google,0,111,8.0,Mumbai,API,Email Opened,Email Opened,3,Tiede,55.61502224548548,6.622000000000001
61,7840.0,Unknown,Maison,882945.0,2.0,Olark Chat,0,98,1.0,Mumbai,API,Page Visited on Website,Modified,0,Froid,112.62053571428571,1.496
90,3572.0,Unemployed,Maison,302064.0,4.0,Google,1,885,4.0,Mumbai,Landing Page Submission,SMS Sent,Modified,3,Tiede,84.56438969764838,4.970000000000001
62,6795.0,Unknown,Maison,446982.0,4.0,Google,0,84,2.0,Unknown,API,Olark Chat Conversation,Modified,1,Froid,65.78101545253863,2.7680000000000002
73,3028.0,Unemployed,Appartement,226005.0,4.0,Google,0,1714,4.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,3,Tiede,74.6383751651255,6.628
74,11689.0,Working Professional,Maison,698816.0,5.0,Google,1,22,5.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,5,Chaud,59.78407049362649,4.044
38,2500.0,Unemployed,Appartement,410665.0,0.0,Olark Chat,1,0,0.0,Select,API,SMS Sent,SMS Sent,1,Froid,164.266,0.0
85,3261.0,Student,Terrain,194501.0,5.0,Google,1,1123,2.5,Mumbai,Landing Page Submission,Email Opened,Email Opened,4,Chaud,59.64458754983134,5.496
67,8658.0,Unknown,Terrain,517824.0,3.0,Google,0,998,3.0,Mumbai,Landing Page Submission,Email Opened,Modified,3,Tiede,59.80873180873181,4.396
50,6153.0,Unknown,Studio,439095.0,2.0,Google,0,719,2.0,Unknown,API,Email Opened,Email Opened,1,Froid,71.36274987810825,3.0380000000000003
24,3169.0,Unemployed,Studio,261019.0,4.0,Direct Traffic,1,749,2.0,Mumbai,Landing Page Submission,SMS Sent,Modified,2,Tiede,82.3663616282739,4.098000000000001
87,8532.0,Unknown,Villa,750683.0,10.0,Direct Traffic,0,225,2.5,Unknown,API,Page Visited on Website,Modified,3,Tiede,87.9844116268167,6.2
32,4185.0,Unemployed,Terrain,539877.0,4.0,Organic Search,0,32,4.0,Select,API,Email Opened,Modified,1,Froid,129.00286738351255,3.2640000000000002
49,8038.0,Unknown,Appartement,403950.0,17.0,Direct Traffic,0,755,6.71,Mumbai,Landing Page Submission,Page Visited on Website,Page Visited on Website,4,Chaud,50.25503856680766,12.023
37,3431.0,Unemployed,Villa,230000.0,17.0,Direct Traffic,0,67,3.57,Select,API,Page Visited on Website,Page Visited on Website,3,Tiede,67.03584960652871,9.705
32,4712.0,Unemployed,Terrain,384696.0,6.0,Organic Search,1,1201,2.0,Other Cities,Landing Page Submission,Page Visited on Website,Page Visited on Website,4,Chaud,81.64176570458405,6.002000000000001
65,2626.0,Unemployed,Appartement,285868.0,7.0,Google,0,45,3.5,Select,API,Page Visited on Website,Page Visited on Website,2,Tiede,108.86062452399086,4.64
88,8797.0,Unknown,Terrain,959822.0,4.0,Direct Traffic,1,1882,2.0,Mumbai,Landing Page Submission,Converted to Lead,Modified,3,Tiede,109.10787768557462,6.364000000000001
38,3425.0,Unemployed,Terrain,207500.0,0.0,Olark Chat,0,0,0.0,Select,API,Email Opened,Modified,1,Froid,60.583941605839414,0.0
59,2500.0,Unemployed,Appartement,329261.0,0.0,Olark Chat,0,0,0.0,Select,API,SMS Sent,SMS Sent,0,Froid,131.7044,0.0
43,7841.0,Unknown,Terrain,656981.0,6.0,Direct Traffic,0,1395,6.0,Mumbai,Landing Page Submission,SMS Sent,Modified,4,Chaud,83.78790970539472,7.59
31,8443.0,Unknown,Terrain,712416.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,2,Tiede,84.37948596470449,0.0
74,2829.0,Unemployed,Terrain,516321.0,3.0,Organic Search,0,97,3.0,Select,API,Converted to Lead,Modified,1,Froid,182.5100742311771,2.594
54,2777.0,Unemployed,Studio,239765.0,2.0,Google,1,1139,2.0,Thane & Outskirts,Landing Page Submission,Email Opened,Email Opened,3,Tiede,86.33957508102269,3.878
75,2703.0,Unemployed,Maison,495000.0,3.0,Google,1,734,1.5,Select,API,SMS Sent,SMS Sent,1,Froid,183.12985571587126,3.418
38,2500.0,Unemployed,Terrain,465840.0,6.0,Google,1,945,6.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,186.336,6.6899999999999995
86,4323.0,Unemployed,Appartement,229398.0,5.0,Direct Traffic,0,155,5.0,Mumbai,Landing Page Submission,Page Visited on Website,Modified,3,Tiede,53.064538514920194,4.3100000000000005
20,2500.0,Unemployed,Terrain,322488.0,0.0,Olark Chat,1,0,0.0,Select,API,Email Opened,Email Opened,1,Froid,128.9952,0.0
54,3139.0,Unemployed,Studio,273651.0,4.0,Google,1,1453,1.33,Select,API,SMS Sent,SMS Sent,3,Tiede,87.17776361898694,5.305
66,13093.0,Working Professional,Studio,690816.0,0.0,Reference,1,0,0.0,Select,Lead Add Form,SMS Sent,Modified,3,Tiede,52.76223936454594,0.0
36,3783.0,Unemployed,Terrain,255000.0,0.0,Reference,1,0,0.0,Select,Lead Add Form,Email Opened,Email Opened,2,Tiede,67.40681998413957,0.0
29,2500.0,Unemployed,Villa,191004.0,2.0,Direct Traffic,0,87,2.0,Mumbai,Landing Page Submission,Email Opened,Modified,1,Froid,76.4016,1.774
78,2751.0,Unemployed,Maison,282500.0,3.0,Google,1,1621,3.0,Thane & Outskirts,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,102.68993093420575,5.642
58,3348.0,Unemployed,Appartement,304590.0,0.0,Reference,1,0,0.0,Select,Lead Add Form,SMS Sent,Modified,2,Tiede,90.97670250896057,0.0
50,2500.0,Unemployed,Appartement,265000.0,0.0,Reference,1,0,0.0,Mumbai,Lead Add Form,Email Opened,Modified,1,Froid,106.0,0.0
67,7977.0,Unknown,Appartement,584026.0,6.0,Google,0,430,3.0,Unknown,API,Page Visited on Website,Page Visited on Website,3,Tiede,73.21373950106556,4.76
85,4593.0,Unemployed,Appartement,269248.0,2.0,Organic Search,1,1843,2.0,Select,API,Email Opened,Email Opened,3,Tiede,58.621380361419554,5.286
88,2500.0,Unemployed,Studio,142500.0,0.0,Unknown,1,0,0.0,Select,Lead Add Form,SMS Sent,SMS Sent,2,Tiede,57.0,0.0
50,4611.0,Unemployed,Maison,417456.0,2.0,Direct Traffic,1,1634,2.0,Other Cities,Landing Page Submission,SMS Sent,Modified,3,Tiede,90.53480806766429,4.868
41,6696.0,Unknown,Terrain,592060.0,3.0,Google,0,441,3.0,Unknown,API,Email Opened,Modified,2,Tiede,88.41995221027479,3.282
78,2962.0,Unemployed,Terrain,485540.0,7.0,Google,0,324,2.33,Mumbai,Landing Page Submission,Page Visited on Website,Page Visited on Website,1,Froid,163.92302498311952,4.8469999999999995
78,2702.0,Unemployed,Villa,195000.0,2.0,Google,0,243,2.0,Select,API,Email Link Clicked,Modified,1,Froid,72.16876387860844,2.0860000000000003
45,3121.0,Unemployed,Terrain,269878.0,3.0,Direct Traffic,0,1054,1.5,Other Cities,Landing Page Submission,Email Opened,Email Opened,2,Tiede,86.47164370394104,4.058
75,7680.0,Unknown,Maison,887993.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,0,Froid,115.62408854166667,0.0
60,3898.0,Unemployed,Terrain,157500.0,2.0,Google,0,199,1.0,Select,API,Olark Chat Conversation,Modified,1,Froid,40.40533606977937,1.698
58,4053.0,Unemployed,Studio,359030.0,0.0,Welingak Website,1,0,0.0,Select,Lead Add Form,SMS Sent,Modified,2,Tiede,88.58376511226253,0.0
56,7631.0,Unknown,Terrain,913507.0,2.0,Organic Search,0,414,2.0,Other Cities,Landing Page Submission,Converted to Lead,Modified,0,Froid,119.70999868955576,2.428
66,2500.0,Unemployed,Appartement,290000.0,6.0,Google,1,1411,1.5,Mumbai,API,Email Opened,Email Opened,3,Tiede,116.0,6.272
34,4377.0,Unemployed,Appartement,197500.0,0.0,Welingak Website,1,0,0.0,Select,Lead Add Form,SMS Sent,SMS Sent,2,Tiede,45.12222983778844,0.0
87,13408.0,Working Professional,Appartement,863027.0,2.0,Google,1,240,2.0,Mumbai,Landing Page Submission,SMS Sent,Modified,3,Tiede,64.36657219570405,2.08
87,3890.0,Unemployed,Appartement,257500.0,0.0,Reference,0,0,0.0,Select,Lead Add Form,Email Opened,Modified,1,Froid,66.19537275064268,0.0
82,4851.0,Unemployed,Studio,175000.0,3.0,Google,1,342,3.0,Select,API,SMS Sent,SMS Sent,3,Tiede,36.075036075036074,3.084
22,13413.0,Working Professional,Studio,1309680.0,0.0,Reference,1,0,0.0,Select,Lead Add Form,Email Link Clicked,Modified,3,Tiede,97.6425855513308,0.0
19,8834.0,Unknown,Studio,544960.0,5.0,Google,0,442,1.67,Thane & Outskirts,Landing Page Submission,Email Opened,Email Opened,3,Tiede,61.68892913742359,3.885
39,2689.0,Unemployed,Terrain,350504.0,2.0,Organic Search,0,305,2.0,Other Metro Cities,Landing Page Submission,Converted to Lead,Modified,0,Froid,130.34734101896615,2.21
74,3840.0,Unemployed,Appartement,132500.0,2.0,Google,1,1264,2.0,Select,API,Email Opened,Email Opened,3,Tiede,34.505208333333336,4.128
83,3103.0,Unemployed,Villa,401960.0,2.0,Google,0,59,2.0,Select,API,SMS Sent,Modified,0,Froid,129.53915565581696,1.718
33,4797.0,Unemployed,Villa,193600.0,9.0,Google,0,491,4.5,Other Cities,Landing Page Submission,Email Opened,Email Opened,3,Tiede,40.358557431728165,6.832
68,2693.0,Unemployed,Appartement,378663.0,17.0,Google,1,1290,2.22,Mumbai,Landing Page Submission,Page Visited on Website,Page Visited on Website,3,Tiede,140.61010025993315,11.746
56,2500.0,Unemployed,Maison,285000.0,0.0,Reference,1,0,0.0,Select,Lead Add Form,SMS Sent,Modified,1,Froid,114.0,0.0
57,6144.0,Unknown,Terrain,464490.0,0.0,Olark Chat,0,0,0.0,Unknown,API,Olark Chat Conversation,Modified,1,Froid,75.6005859375,0.0
55,5947.0,Unknown,Villa,380397.0,4.0,Direct Traffic,0,102,2.0,Other Cities of Maharashtra,Landing Page Submission,Email Opened,Email Opened,1,Froid,63.96451992601312,2.8040000000000003
77,8237.0,Unknown,Studio,678339.0,2.0,Google,0,71,1.0,Unknown,API,SMS Sent,Modified,2,Tiede,82.35267694548986,1.442
76,4549.0,Unemployed,Maison,309796.0,2.0,Google,1,26,2.0,Select,API,SMS Sent,SMS Sent,2,Tiede,68.10200043965706,1.6520000000000001
27,4402.0,Unemployed,Studio,413944.0,2.0,Google,1,779,2.0,Select,API,SMS Sent,SMS Sent,2,Tiede,94.03543843707406,3.1580000000000004
81,4049.0,Unemployed,Maison,549290.0,5.0,Direct Traffic,1,16,5.0,Select,Landing Page Submission,SMS Sent,Modified,3,Tiede,135.6606569523339,4.032
80,2500.0,Unemployed,Maison,267500.0,2.0,Google,0,210,2.0,Select,API,Page Visited on Website,Page Visited on Website,0,Froid,107.0,2.02
66,2500.0,Unemployed,Terrain,220000.0,0.0,Reference,1,0,0.0,Select,Lead Add Form,SMS Sent,SMS Sent,2,Tiede,88.0,0.0
81,8950.0,Unknown,Studio,740860.0,3.0,Google,0,208,3.0,Mumbai,Landing Page Submission,Email Opened,Modified,3,Tiede,82.77765363128492,2.816
49,4772.0,Unemployed,Studio,519246.0,13.0,Welingak Website,1,979,3.25,Mumbai,Lead Add Form,Email Opened,Modified,3,Tiede,108.81098072087175,9.433
24,3142.0,Unemployed,Villa,247800.0,2.0,Direct Traffic,0,196,2.0,Select,API,Email Opened,Modified,1,Froid,78.86696371737747,1.992
38,3797.0,Unemployed,Appartement,280000.0,0.0,Reference,1,0,0.0,Mumbai,Lead Add Form,Email Opened,Email Opened,2,Tiede,73.74242823281539,0.0
37,4980.0,Unemployed,Appartement,198715.0,0.0,Olark Chat,0,0,0.0,Select,API,Olark Chat Conversation,Modified,1,Froid,39.90261044176707,0.0
43,11100.0,Working Professional,Villa,1002582.0,2.0,Direct Traffic,0,47,2.0,Mumbai,Landing Page Submission,Email Opened,Modified,2,Tiede,90.3227027027027,1.6940000000000002
85,3672.0,Unemployed,Maison,280704.0,0.0,Olark Chat,0,0,0.0,Select,API,Olark Chat Conversation,Modified,1,Froid,76.44444444444444,0.0
32,3660.0,Unemployed,Villa,247500.0,0.0,Reference,1,0,0.0,Mumbai,Lead Add Form,SMS Sent,Modified,2,Tiede,67.62295081967213,0.0
31,6480.0,Unknown,Villa,460306.0,5.0,Direct Traffic,0,1240,2.5,Unknown,API,Olark Chat Conversation,Modified,3,Tiede,71.03487654320988,5.73
44,8708.0,Unknown,Studio,732060.0,7.0,google,0,1072,3.5,Other Cities,Landing Page Submission,Unreachable,Modified,5,Chaud,84.06752411575563,6.694
57,3282.0,Unemployed,Villa,188608.0,11.0,Direct Traffic,1,985,1.83,Thane & Outskirts,Landing Page Submission,Email Opened,Email Opened,3,Tiede,57.46739792809262,8.019
75,7697.0,Unknown,Maison,530351.0,2.0,Direct Traffic,0,158,2.0,Other Cities,Landing Page Submission,Email Opened,Modified,1,Froid,68.90359880472911,1.9160000000000001
45,4422.0,Unemployed,Appartement,225000.0,3.0,Google,1,1362,3.0,Select,API,Email Opened,Email Opened,4,Chaud,50.88195386702849,5.1240000000000006
43,3890.0,Unemployed,Terrain,526988.0,0.0,Live Chat,1,0,0.0,Select,Lead Add Form,SMS Sent,SMS Sent,1,Froid,135.47249357326479,0.0
80,2500.0,Unemployed,Villa,575132.0,2.0,Direct Traffic,0,1492,2.0,Other Cities,Landing Page Submission,SMS Sent,Modified,1,Froid,230.0528,4.584
83,2500.0,Unemployed,Villa,210870.0,3.0,Google,1,1545,3.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,4,Chaud,84.348,5.49
42,3868.0,Unemployed,Studio,576056.0,3.0,Google,1,818,3.0,Mumbai,API,Email Opened,Email Opened,2,Tiede,148.92864529472595,4.036
20,8369.0,Unknown,Studio,703642.0,2.0,Direct Traffic,0,593,2.0,Tier II Cities,Landing Page Submission,SMS Sent,Modified,2,Tiede,84.07718962839049,2.786
89,2500.0,Unemployed,Villa,230000.0,4.0,Google,0,1646,4.0,Thane & Outskirts,Landing Page Submission,Email Opened,Modified,3,Tiede,92.0,6.492000000000001
61,4860.0,Unemployed,Villa,175000.0,4.0,Direct Traffic,0,1352,1.33,Mumbai,Landing Page Submission,Email Opened,Email Opened,2,Tiede,36.008230452674894,5.103
59,3012.0,Unemployed,Maison,471846.0,5.0,Google,1,1715,1.67,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,156.65537848605578,6.430999999999999
23,4039.0,Unemployed,Appartement,230538.0,5.0,Google,0,7,2.5,Mumbai,Landing Page Submission,Page Visited on Website,Modified,2,Tiede,57.077989601386484,3.264
56,2500.0,Unemployed,Appartement,178296.0,4.0,Google,1,1452,4.0,Thane & Outskirts,Landing Page Submission,SMS Sent,Modified,4,Chaud,71.3184,6.104
69,3799.0,Unemployed,Terrain,373013.0,4.0,Google,1,963,4.0,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,3,Tiede,98.18715451434588,5.126
40,7505.0,Unknown,Appartement,646107.0,4.0,Google,0,75,4.0,Mumbai,Landing Page Submission,SMS Sent,Modified,2,Tiede,86.09020652898067,3.35
67,2600.0,Unemployed,Terrain,155000.0,6.0,Google,1,866,2.0,Mumbai,Landing Page Submission,Email Opened,Email Opened,3,Tiede,59.61538461538461,5.332000000000001
60,3170.0,Unemployed,Studio,305784.0,14.0,Google,1,1424,2.8,Mumbai,Landing Page Submission,SMS Sent,SMS Sent,4,Chaud,96.46182965299684,10.688
36,2915.0,Unemployed,Terrain,241860.0,5.0,Google,0,31,2.5,Mumbai,Landing Page Submission,Email Opened,Modified,2,Tiede,82.97084048027445,3.312
