split,prospect_id,video_id,label
train,tabular_006529,hot_07,
train,tabular_006682,cold_25,
train,tabular_007276,vid9,
train,tabular_002494,vid11,
train,tabular_009140,vid14,
train,tabular_008136,cold_20,
train,tabular_007853,vid32,
train,tabular_009224,vid20,
train,tabular_001304,vid11,
train,tabular_001277,cold_21,
train,tabular_002241,vid8,
train,tabular_008996,hot_16,
train,tabular_002966,cold_20,
train,tabular_009026,vid34,
train,tabular_004812,cold_19,
train,tabular_006846,cold_15,
train,tabular_007648,cold_27,
train,tabular_002271,vid24,
train,tabular_003234,hot_17,
train,tabular_001952,hot_06,
train,tabular_006399,cold_09,
train,tabular_004579,vid32,
train,tabular_008967,vid13,
train,tabular_008060,vid13,
train,tabular_001145,cold_01,
train,tabular_001127,vid5,
train,tabular_001029,cold_24,
train,tabular_006600,vid15,
train,tabular_008221,hot_30,
train,tabular_006228,cold_08,
train,tabular_006303,hot_10,
train,tabular_003918,vid26,
train,tabular_008476,vid13,
train,tabular_000996,vid1,
train,tabular_003478,vid22,
train,tabular_002240,vid7,
train,tabular_002803,cold_20,
train,tabular_000624,vid19,
train,tabular_008519,cold_11,
train,tabular_006299,hot_07,
train,tabular_002981,cold_29,
train,tabular_005913,cold_18,
train,tabular_008894,cold_17,
train,tabular_001124,cold_21,
train,tabular_002157,vid29,
train,tabular_009027,cold_10,
train,tabular_003895,cold_21,
train,tabular_004525,vid1,
train,tabular_001148,cold_03,
train,tabular_006747,vid18,
train,tabular_001718,cold_24,
train,tabular_008529,cold_13,
train,tabular_002076,hot_23,
train,tabular_005942,hot_08,
train,tabular_004256,hot_05,
train,tabular_001733,cold_28,
train,tabular_004212,vid18,
train,tabular_008165,vid11,
train,tabular_008765,vid22,
train,tabular_008018,cold_28,
train,tabular_007575,vid10,
train,tabular_003110,vid17,
train,tabular_007309,cold_33,
train,tabular_006467,vid24,
train,tabular_002831,vid3,
train,tabular_000730,cold_03,
train,tabular_007941,vid15,
train,tabular_004443,cold_07,
train,tabular_000713,cold_34,
train,tabular_006923,vid32,
train,tabular_008680,vid14,
train,tabular_004082,vid30,
train,tabular_001051,vid3,
train,tabular_007490,hot_09,
train,tabular_005523,vid22,
train,tabular_005540,cold_04,
train,tabular_004714,vid9,
train,tabular_001838,vid5,
train,tabular_008272,vid15,
train,tabular_008976,vid16,
train,tabular_008799,vid5,
train,tabular_007373,cold_21,
train,tabular_007775,vid4,
train,tabular_003520,hot_19,
train,tabular_000592,cold_22,
train,tabular_000847,cold_35,
train,tabular_001213,cold_24,
train,tabular_003407,cold_18,
train,tabular_001034,vid21,
train,tabular_008569,hot_03,
train,tabular_008246,vid5,
train,tabular_006021,hot_18,
train,tabular_006594,vid13,
train,tabular_005066,cold_12,
train,tabular_007291,cold_24,
train,tabular_008205,cold_26,
train,tabular_000207,cold_29,
train,tabular_003102,cold_24,
train,tabular_006913,vid29,
train,tabular_000649,vid32,
train,tabular_003072,cold_18,
train,tabular_006178,hot_31,
train,tabular_008402,vid6,
train,tabular_000462,cold_10,
train,tabular_008853,vid31,
train,tabular_005833,vid11,
train,tabular_006717,cold_33,
train,tabular_004654,vid7,
train,tabular_004690,vid27,
train,tabular_007133,vid14,
train,tabular_003040,vid11,
train,tabular_004970,hot_11,
train,tabular_002788,hot_20,
train,tabular_006442,cold_30,
train,tabular_001498,cold_25,
train,tabular_005384,hot_06,
train,tabular_006089,hot_22,
train,tabular_006645,vid6,
train,tabular_004493,cold_26,
train,tabular_008760,cold_33,
train,tabular_000712,vid30,
train,tabular_002774,vid31,
train,tabular_008387,vid31,
train,tabular_002315,hot_27,
train,tabular_005506,vid11,
train,tabular_005906,cold_14,
train,tabular_008237,vid30,
train,tabular_000935,hot_07,
train,tabular_004067,vid21,
train,tabular_001212,vid5,
train,tabular_007136,cold_35,
train,tabular_003085,vid7,
train,tabular_002422,vid5,
train,tabular_006543,vid23,
train,tabular_008253,vid7,
train,tabular_009094,vid26,
train,tabular_003323,vid13,
train,tabular_003096,hot_03,
train,tabular_001525,cold_30,
train,tabular_002514,cold_34,
train,tabular_007518,cold_03,
train,tabular_001253,cold_13,
train,tabular_007225,vid2,
train,tabular_000320,hot_22,
train,tabular_007644,cold_24,
train,tabular_006698,vid28,
train,tabular_002411,cold_04,
train,tabular_000845,cold_34,
train,tabular_000406,vid13,
train,tabular_006004,vid15,
train,tabular_000070,cold_23,
train,tabular_008735,vid7,
train,tabular_006727,cold_04,
train,tabular_008071,vid2,
train,tabular_000552,hot_18,
train,tabular_004046,cold_09,
train,tabular_000975,vid31,
train,tabular_001247,vid13,
train,tabular_004867,vid24,
train,tabular_002030,vid31,
train,tabular_007421,hot_30,
train,tabular_006320,vid23,
train,tabular_002758,vid23,
train,tabular_007702,vid31,
train,tabular_001781,vid1,
train,tabular_000159,cold_11,
train,tabular_007796,vid13,
train,tabular_004187,cold_27,
train,tabular_008174,vid16,
train,tabular_005113,cold_02,
train,tabular_002963,vid6,
train,tabular_008309,vid28,
train,tabular_007957,cold_05,
train,tabular_002475,cold_25,
train,tabular_002133,vid16,
train,tabular_005650,vid2,
train,tabular_000438,cold_03,
train,tabular_007147,cold_06,
train,tabular_005280,vid31,
train,tabular_000358,cold_07,
train,tabular_002125,hot_32,
train,tabular_000154,cold_07,
train,tabular_004691,vid28,
train,tabular_000100,hot_20,
train,tabular_006991,hot_31,
train,tabular_000688,vid18,
train,tabular_005935,cold_26,
train,tabular_002604,vid34,
train,tabular_004967,vid13,
train,tabular_004831,vid9,
train,tabular_006411,cold_17,
train,tabular_008956,cold_13,
train,tabular_004194,cold_31,
train,tabular_003424,cold_24,
train,tabular_002266,cold_26,
train,tabular_008155,cold_31,
train,tabular_007386,vid26,
train,tabular_001914,vid1,
train,tabular_003211,cold_04,
train,tabular_007273,cold_16,
train,tabular_001244,cold_09,
train,tabular_008871,cold_08,
train,tabular_002138,cold_25,
train,tabular_008281,cold_18,
train,tabular_004706,hot_35,
train,tabular_008031,vid25,
train,tabular_004217,vid2,
train,tabular_000690,vid2,
train,tabular_005921,cold_20,
train,tabular_007921,cold_23,
train,tabular_000359,cold_08,
train,tabular_002855,hot_32,
train,tabular_006731,vid10,
train,tabular_004763,vid32,
train,tabular_003147,cold_16,
train,tabular_002793,cold_16,
train,tabular_007838,hot_23,
train,tabular_007047,vid13,
train,tabular_002939,hot_14,
train,tabular_008810,cold_20,
train,tabular_002572,vid16,
train,tabular_001951,vid26,
train,tabular_005549,vid4,
train,tabular_001088,vid18,
train,tabular_002862,cold_27,
train,tabular_006087,vid25,
train,tabular_002972,cold_25,
train,tabular_004302,cold_28,
train,tabular_006064,vid10,
train,tabular_003595,cold_11,
train,tabular_008642,vid29,
train,tabular_004635,hot_28,
train,tabular_006161,cold_06,
train,tabular_004766,cold_07,
train,tabular_003649,hot_02,
train,tabular_004604,vid15,
train,tabular_007429,cold_09,
train,tabular_004882,vid31,
train,tabular_001639,vid29,
train,tabular_000239,hot_10,
train,tabular_000773,cold_16,
train,tabular_006379,vid18,
train,tabular_004598,cold_23,
train,tabular_005378,hot_04,
train,tabular_009114,hot_06,
train,tabular_007548,hot_22,
train,tabular_008268,vid12,
train,tabular_003348,cold_28,
train,tabular_001295,vid4,
train,tabular_001925,cold_22,
train,tabular_001436,vid8,
train,tabular_004454,vid8,
train,tabular_001803,cold_17,
train,tabular_006850,cold_18,
train,tabular_005721,hot_16,
train,tabular_008764,vid21,
train,tabular_006725,cold_03,
train,tabular_003163,cold_22,
train,tabular_005803,vid28,
train,tabular_005980,vid4,
train,tabular_001424,vid5,
train,tabular_000532,vid11,
train,tabular_008092,vid4,
train,tabular_004088,hot_03,
train,tabular_000636,cold_05,
train,tabular_001167,cold_09,
train,tabular_003141,cold_11,
train,tabular_005348,cold_11,
train,tabular_006103,vid31,
train,tabular_002651,vid26,
train,tabular_001845,vid9,
train,tabular_000162,hot_33,
train,tabular_007125,cold_31,
train,tabular_001641,vid3,
train,tabular_000662,vid7,
train,tabular_001630,cold_30,
train,tabular_002696,vid25,
train,tabular_007533,cold_09,
train,tabular_005708,vid11,
train,tabular_000868,cold_08,
train,tabular_002849,cold_26,
train,tabular_001465,cold_11,
train,tabular_007218,vid16,
train,tabular_002518,vid22,
train,tabular_004576,vid30,
train,tabular_002667,vid7,
train,tabular_008845,vid27,
train,tabular_008404,cold_03,
train,tabular_003175,cold_25,
train,tabular_004488,hot_03,
train,tabular_001673,cold_11,
train,tabular_004211,vid17,
train,tabular_004546,vid2,
train,tabular_001069,hot_35,
train,tabular_003723,hot_15,
train,tabular_002668,vid8,
train,tabular_008245,vid4,
train,tabular_002460,vid24,
train,tabular_008821,vid14,
train,tabular_002742,vid14,
train,tabular_003770,cold_06,
train,tabular_005285,hot_23,
train,tabular_008406,cold_04,
train,tabular_002143,cold_27,
train,tabular_003942,cold_04,
train,tabular_004414,vid18,
train,tabular_005320,vid22,
train,tabular_006249,vid28,
train,tabular_004742,vid22,
train,tabular_003681,cold_10,
train,tabular_006934,vid9,
train,tabular_006039,cold_31,
train,tabular_000274,cold_13,
train,tabular_006319,vid22,
train,tabular_006115,vid5,
train,tabular_005588,cold_24,
train,tabular_002752,vid21,
train,tabular_000315,hot_19,
train,tabular_002398,vid24,
train,tabular_001728,vid15,
train,tabular_005089,cold_20,
train,tabular_007211,hot_35,
train,tabular_008215,vid23,
train,tabular_006017,vid2,
train,tabular_004329,vid6,
train,tabular_007988,vid5,
train,tabular_001932,vid17,
train,tabular_004311,cold_34,
train,tabular_000557,hot_21,
train,tabular_003647,cold_34,
train,tabular_008872,hot_03,
train,tabular_001566,vid30,
train,tabular_007213,hot_01,
train,tabular_006622,hot_13,
train,tabular_008214,hot_28,
train,tabular_007573,vid9,
train,tabular_004786,cold_12,
train,tabular_006939,vid1,
train,tabular_007725,hot_06,
train,tabular_008326,cold_05,
train,tabular_003262,cold_24,
train,tabular_007979,vid30,
train,tabular_006073,cold_09,
train,tabular_003720,cold_25,
train,tabular_004015,vid30,
train,tabular_008032,vid26,
train,tabular_007664,cold_34,
train,tabular_001223,vid1,
train,tabular_004571,vid29,
train,tabular_001089,vid19,
train,tabular_007112,cold_25,
train,tabular_009193,vid9,
train,tabular_006402,cold_11,
train,tabular_007917,cold_22,
train,tabular_005554,vid8,
train,tabular_002168,cold_34,
train,tabular_003737,vid10,
train,tabular_006241,hot_01,
train,tabular_006817,hot_14,
train,tabular_003697,vid24,
train,tabular_007338,cold_06,
train,tabular_002260,hot_19,
train,tabular_008134,vid35,
train,tabular_000521,cold_34,
train,tabular_004361,hot_24,
train,tabular_007737,hot_07,
train,tabular_001766,cold_02,
train,tabular_002081,vid24,
train,tabular_001330,hot_02,
train,tabular_005799,vid24,
train,tabular_006799,cold_34,
train,tabular_007390,cold_30,
train,tabular_005848,cold_17,
train,tabular_003724,vid35,
train,tabular_000206,vid1,
train,tabular_007635,cold_20,
train,tabular_008565,vid21,
train,tabular_000899,cold_17,
train,tabular_000463,cold_11,
train,tabular_005630,vid9,
train,tabular_009019,cold_09,
train,tabular_006111,vid34,
train,tabular_003777,vid34,
train,tabular_008649,hot_17,
train,tabular_000321,vid9,
train,tabular_007255,cold_08,
train,tabular_006465,vid22,
train,tabular_000563,cold_08,
train,tabular_005544,vid32,
train,tabular_000697,cold_28,
train,tabular_003922,hot_09,
train,tabular_004461,cold_13,
train,tabular_004988,vid22,
train,tabular_006968,cold_32,
train,tabular_006383,cold_02,
train,tabular_003803,cold_14,
train,tabular_000030,vid22,
train,tabular_007683,cold_11,
train,tabular_002433,vid10,
train,tabular_001996,vid17,
train,tabular_000137,vid12,
train,tabular_008886,vid10,
train,tabular_000266,cold_12,
train,tabular_002471,vid3,
train,tabular_003288,vid28,
train,tabular_000758,vid24,
train,tabular_005525,hot_27,
train,tabular_008329,cold_06,
train,tabular_000006,vid12,
train,tabular_000607,vid8,
train,tabular_004290,vid20,
train,tabular_002926,vid20,
train,tabular_003338,cold_21,
train,tabular_004710,cold_20,
train,tabular_001279,cold_23,
train,tabular_003769,cold_05,
train,tabular_000880,cold_13,
train,tabular_007082,vid28,
train,tabular_006764,cold_20,
train,tabular_008712,hot_22,
train,tabular_006346,vid30,
train,tabular_006824,hot_16,
train,tabular_007168,hot_29,
train,tabular_000945,vid12,
train,tabular_004073,cold_18,
train,tabular_000456,cold_08,
train,tabular_007382,cold_26,
train,tabular_000543,vid17,
train,tabular_007029,cold_29,
train,tabular_006187,cold_16,
train,tabular_000793,cold_21,
train,tabular_003533,hot_23,
train,tabular_004464,cold_14,
train,tabular_005875,cold_32,
train,tabular_005790,vid17,
train,tabular_006852,hot_19,
train,tabular_004778,vid9,
train,tabular_006207,cold_28,
train,tabular_003488,vid29,
train,tabular_003891,cold_19,
train,tabular_002339,vid22,
train,tabular_004566,cold_12,
train,tabular_000341,cold_33,
train,tabular_006759,vid20,
train,tabular_009208,vid14,
train,tabular_004343,vid14,
train,tabular_005344,vid4,
train,tabular_000244,vid30,
train,tabular_000373,vid30,
train,tabular_005722,vid17,
train,tabular_001823,cold_20,
train,tabular_005336,vid30,
train,tabular_002552,vid8,
train,tabular_002669,hot_06,
train,tabular_000335,cold_30,
train,tabular_005138,hot_02,
train,tabular_003285,cold_04,
train,tabular_005623,cold_04,
train,tabular_008344,hot_13,
train,tabular_002531,vid29,
train,tabular_002064,cold_33,
train,tabular_007554,cold_19,
train,tabular_002859,vid17,
train,tabular_002603,cold_25,
train,tabular_004070,vid23,
train,tabular_001335,vid25,
train,tabular_006671,vid18,
train,tabular_001594,vid13,
train,tabular_002049,vid1,
train,tabular_002131,vid14,
train,tabular_001415,vid32,
train,tabular_007311,vid22,
train,tabular_004037,vid9,
train,tabular_009211,vid15,
train,tabular_006835,vid19,
train,tabular_008630,cold_12,
train,tabular_001348,vid32,
train,tabular_007206,cold_29,
train,tabular_005689,vid34,
train,tabular_005822,cold_02,
train,tabular_006145,vid20,
train,tabular_007984,vid35,
train,tabular_005011,vid35,
train,tabular_006071,vid16,
train,tabular_007222,cold_34,
train,tabular_005464,vid26,
train,tabular_005622,vid5,
train,tabular_001524,vid10,
train,tabular_004884,cold_33,
train,tabular_005294,vid9,
train,tabular_001188,hot_15,
train,tabular_000170,cold_14,
train,tabular_009067,hot_32,
train,tabular_003627,cold_24,
train,tabular_002792,vid7,
train,tabular_005412,hot_10,
train,tabular_000711,cold_33,
train,tabular_002547,vid5,
train,tabular_006977,cold_04,
train,tabular_007590,vid18,
train,tabular_006407,cold_14,
train,tabular_007611,vid3,
train,tabular_007530,vid26,
train,tabular_003550,hot_24,
train,tabular_002875,hot_01,
train,tabular_002303,vid4,
train,tabular_007975,cold_11,
train,tabular_001773,cold_04,
train,tabular_002491,vid9,
train,tabular_008036,vid28,
train,tabular_001625,cold_27,
train,tabular_004842,vid13,
train,tabular_006186,cold_15,
train,tabular_002376,cold_31,
train,tabular_008150,cold_28,
train,tabular_001024,vid2,
train,tabular_003159,cold_20,
train,tabular_002350,cold_20,
train,tabular_001053,vid30,
train,tabular_003133,vid27,
train,tabular_003650,vid34,
train,tabular_005801,vid26,
train,tabular_008359,vid18,
train,tabular_009200,cold_07,
train,tabular_001435,cold_04,
train,tabular_008920,cold_28,
train,tabular_008488,cold_32,
train,tabular_000380,cold_14,
train,tabular_008225,vid27,
train,tabular_004956,hot_07,
train,tabular_005564,cold_10,
train,tabular_000299,vid28,
train,tabular_008172,hot_20,
train,tabular_005995,hot_15,
train,tabular_005110,cold_34,
train,tabular_003301,cold_07,
train,tabular_005754,cold_15,
train,tabular_002736,vid10,
train,tabular_008957,cold_14,
train,tabular_007854,hot_26,
train,tabular_000388,vid9,
train,tabular_001192,vid27,
train,tabular_009184,cold_35,
train,tabular_009066,cold_20,
train,tabular_000098,cold_30,
train,tabular_002511,vid19,
train,tabular_008241,vid35,
train,tabular_003324,vid14,
train,tabular_003038,cold_08,
train,tabular_003966,hot_15,
train,tabular_003429,hot_04,
train,tabular_002637,cold_35,
train,tabular_001658,cold_05,
train,tabular_003226,vid7,
train,tabular_007343,hot_24,
train,tabular_006733,cold_06,
train,tabular_008145,vid7,
train,tabular_003259,cold_21,
train,tabular_007992,vid8,
train,tabular_004615,vid20,
train,tabular_001158,hot_08,
train,tabular_004683,hot_34,
train,tabular_004772,vid4,
train,tabular_007035,vid1,
train,tabular_005614,cold_33,
train,tabular_006668,cold_20,
train,tabular_002764,vid26,
train,tabular_005183,cold_28,
train,tabular_000813,vid19,
train,tabular_009161,vid25,
train,tabular_005967,vid3,
train,tabular_000896,vid24,
train,tabular_000190,hot_03,
train,tabular_006603,cold_30,
train,tabular_003790,vid1,
train,tabular_000031,hot_08,
train,tabular_009123,cold_13,
train,tabular_008828,vid18,
train,tabular_003557,vid29,
train,tabular_002864,vid20,
train,tabular_001518,vid7,
train,tabular_000502,vid25,
train,tabular_005468,vid28,
train,tabular_002888,cold_33,
train,tabular_009004,cold_02,
train,tabular_000123,vid4,
train,tabular_008267,cold_13,
train,tabular_001234,cold_02,
train,tabular_006001,cold_14,
train,tabular_006413,vid30,
train,tabular_000591,cold_21,
train,tabular_005960,vid27,
train,tabular_003287,vid27,
train,tabular_003260,cold_22,
train,tabular_003193,vid2,
train,tabular_004976,vid16,
train,tabular_000966,cold_01,
train,tabular_002093,vid3,
train,tabular_002156,vid28,
train,tabular_004536,vid14,
train,tabular_001786,vid11,
train,tabular_000606,vid7,
train,tabular_004992,vid24,
